id,url,name,amount
2811,"https://terraria.wiki.gg/wiki/Martian_Bed","Martian Bed",1
2812,"https://terraria.wiki.gg/wiki/Martian_Hover_Chair","Martian Hover Chair",1
2813,"https://terraria.wiki.gg/wiki/Martian_Chandelier","Martian Chandelier",1
2814,"https://terraria.wiki.gg/wiki/Martian_Chest","Martian Chest",1
2815,"https://terraria.wiki.gg/wiki/Martian_Door","Martian Door",1
2816,"https://terraria.wiki.gg/wiki/Martian_Dresser","Martian Dresser",1
2817,"https://terraria.wiki.gg/wiki/Martian_Holobookcase","Martian Holobookcase",1
2818,"https://terraria.wiki.gg/wiki/Martian_Hover_Candle","Martian Hover Candle",1
2819,"https://terraria.wiki.gg/wiki/Martian_Lamppost","Martian Lamppost",1
2820,"https://terraria.wiki.gg/wiki/Martian_Lantern","Martian Lantern",1
2821,"https://terraria.wiki.gg/wiki/Martian_Piano","Martian Piano",1
2822,"https://terraria.wiki.gg/wiki/Martian_Platform","Martian Platform",200
2823,"https://terraria.wiki.gg/wiki/Martian_Sofa","Martian Sofa",1
2824,"https://terraria.wiki.gg/wiki/Martian_Table","Martian Table",1
2825,"https://terraria.wiki.gg/wiki/Martian_Table_Lamp","Martian Table Lamp",1
2826,"https://terraria.wiki.gg/wiki/Martian_Work_Bench","Martian Work Bench",1
2827,"https://terraria.wiki.gg/wiki/Wooden_Sink","Wooden Sink",1
2828,"https://terraria.wiki.gg/wiki/Ebonwood_Sink","Ebonwood Sink",1
2829,"https://terraria.wiki.gg/wiki/Rich_Mahogany_Sink","Rich Mahogany Sink",1
2830,"https://terraria.wiki.gg/wiki/Pearlwood_Sink","Pearlwood Sink",1
2831,"https://terraria.wiki.gg/wiki/Bone_Sink","Bone Sink",1
2832,"https://terraria.wiki.gg/wiki/Flesh_Sink","Flesh Sink",1
2833,"https://terraria.wiki.gg/wiki/Living_Wood_Sink","Living Wood Sink",1
2834,"https://terraria.wiki.gg/wiki/Skyware_Sink","Skyware Sink",1
2835,"https://terraria.wiki.gg/wiki/Shadewood_Sink","Shadewood Sink",1
2836,"https://terraria.wiki.gg/wiki/Lihzahrd_Sink","Lihzahrd Sink",1
2837,"https://terraria.wiki.gg/wiki/Blue_Dungeon_Sink","Blue Dungeon Sink",1
2838,"https://terraria.wiki.gg/wiki/Green_Dungeon_Sink","Green Dungeon Sink",1
2839,"https://terraria.wiki.gg/wiki/Pink_Dungeon_Sink","Pink Dungeon Sink",1
2840,"https://terraria.wiki.gg/wiki/Obsidian_Sink","Obsidian Sink",1
2841,"https://terraria.wiki.gg/wiki/Metal_Sink","Metal Sink",1
2842,"https://terraria.wiki.gg/wiki/Glass_Sink","Glass Sink",1
2843,"https://terraria.wiki.gg/wiki/Golden_Sink","Golden Sink",1
2844,"https://terraria.wiki.gg/wiki/Honey_Sink","Honey Sink",1
2845,"https://terraria.wiki.gg/wiki/Steampunk_Sink","Steampunk Sink",1
2846,"https://terraria.wiki.gg/wiki/Pumpkin_Sink","Pumpkin Sink",1
2847,"https://terraria.wiki.gg/wiki/Spooky_Sink","Spooky Sink",1
2848,"https://terraria.wiki.gg/wiki/Frozen_Sink","Frozen Sink",1
2849,"https://terraria.wiki.gg/wiki/Dynasty_Sink","Dynasty Sink",1
2850,"https://terraria.wiki.gg/wiki/Palm_Wood_Sink","Palm Wood Sink",1
2851,"https://terraria.wiki.gg/wiki/Mushroom_Sink","Mushroom Sink",1
2852,"https://terraria.wiki.gg/wiki/Boreal_Wood_Sink","Boreal Wood Sink",1
2853,"https://terraria.wiki.gg/wiki/Slime_Sink","Slime Sink",1
2854,"https://terraria.wiki.gg/wiki/Cactus_Sink","Cactus Sink",1
2855,"https://terraria.wiki.gg/wiki/Martian_Sink","Martian Sink",1
2856,"https://terraria.wiki.gg/wiki/Solar_Cultist_Hood","Solar Cultist Hood",1
2857,"https://terraria.wiki.gg/wiki/Lunar_Cultist_Hood","Lunar Cultist Hood",1
2858,"https://terraria.wiki.gg/wiki/Solar_Cultist_Robe","Solar Cultist Robe",1
2859,"https://terraria.wiki.gg/wiki/Lunar_Cultist_Robe","Lunar Cultist Robe",1
2860,"https://terraria.wiki.gg/wiki/Martian_Conduit_Plating","Martian Conduit Plating",100
2861,"https://terraria.wiki.gg/wiki/Martian_Conduit_Wall","Martian Conduit Wall",400
2862,"https://terraria.wiki.gg/wiki/HiTek_Sunglasses","HiTek Sunglasses",1
2863,"https://terraria.wiki.gg/wiki/Martian_Hair_Dye","Martian Hair Dye",1
2864,"https://terraria.wiki.gg/wiki/Martian_Dye","Martian Dye",3
2865,"https://terraria.wiki.gg/wiki/Castle_Marsberg","Castle Marsberg",1
2866,"https://terraria.wiki.gg/wiki/Martia_Lisa","Martia Lisa",1
2867,"https://terraria.wiki.gg/wiki/The_Truth_Is_Up_There","The Truth Is Up There",1
2868,"https://terraria.wiki.gg/wiki/Smoke_Block","Smoke Block",100
2869,"https://terraria.wiki.gg/wiki/Living_Flame_Dye","Living Flame Dye",3
2870,"https://terraria.wiki.gg/wiki/Living_Rainbow_Dye","Living Rainbow Dye",3
2871,"https://terraria.wiki.gg/wiki/Shadow_Dye","Shadow Dye",3
2872,"https://terraria.wiki.gg/wiki/Negative_Dye","Negative Dye",3
2873,"https://terraria.wiki.gg/wiki/Living_Ocean_Dye","Living Ocean Dye",3
2874,"https://terraria.wiki.gg/wiki/Brown_Dye","Brown Dye",3
2875,"https://terraria.wiki.gg/wiki/Brown_and_Black_Dye","Brown and Black Dye",3
2876,"https://terraria.wiki.gg/wiki/Bright_Brown_Dye","Bright Brown Dye",3
2877,"https://terraria.wiki.gg/wiki/Brown_and_Silver_Dye","Brown and Silver Dye",3
2878,"https://terraria.wiki.gg/wiki/Wisp_Dye","Wisp Dye",3
2879,"https://terraria.wiki.gg/wiki/Pixie_Dye","Pixie Dye",3
2880,"https://terraria.wiki.gg/wiki/Influx_Waver","Influx Waver",1
2882,"https://terraria.wiki.gg/wiki/Charged_Blaster_Cannon","Charged Blaster Cannon",1
2883,"https://terraria.wiki.gg/wiki/Chlorophyte_Dye","Chlorophyte Dye",3
2884,"https://terraria.wiki.gg/wiki/Unicorn_Wisp_Dye","Unicorn Wisp Dye",3
2885,"https://terraria.wiki.gg/wiki/Infernal_Wisp_Dye","Infernal Wisp Dye",3
2886,"https://terraria.wiki.gg/wiki/Vicious_Powder","Vicious Powder",99
2887,"https://terraria.wiki.gg/wiki/Vicious_Mushroom","Vicious Mushroom",25
2888,"https://terraria.wiki.gg/wiki/The_Bee%27s_Knees","The Bee's Knees",1
2889,"https://terraria.wiki.gg/wiki/Gold_Bird","Gold Bird",3
2890,"https://terraria.wiki.gg/wiki/Gold_Bunny","Gold Bunny",3
2891,"https://terraria.wiki.gg/wiki/Gold_Butterfly","Gold Butterfly",3
2892,"https://terraria.wiki.gg/wiki/Gold_Frog","Gold Frog",3
2893,"https://terraria.wiki.gg/wiki/Gold_Grasshopper","Gold Grasshopper",3
2894,"https://terraria.wiki.gg/wiki/Gold_Mouse","Gold Mouse",3
2895,"https://terraria.wiki.gg/wiki/Gold_Worm","Gold Worm",3
2896,"https://terraria.wiki.gg/wiki/Sticky_Dynamite","Sticky Dynamite",99
2897,"https://terraria.wiki.gg/wiki/Angry_Trapper_Banner","Angry Trapper Banner",1
2898,"https://terraria.wiki.gg/wiki/Armored_Viking_Banner","Armored Viking Banner",1
2899,"https://terraria.wiki.gg/wiki/Black_Slime_Banner","Black Slime Banner",1
2900,"https://terraria.wiki.gg/wiki/Blue_Armored_Bones_Banner","Blue Armored Bones Banner",1
2901,"https://terraria.wiki.gg/wiki/Blue_Cultist_Archer_Banner","Blue Cultist Archer Banner",1
2902,"https://terraria.wiki.gg/wiki/Lunatic_Devotee_Banner","Lunatic Devotee Banner",1
2903,"https://terraria.wiki.gg/wiki/Blue_Cultist_Fighter_Banner","Blue Cultist Fighter Banner","n/a"
2904,"https://terraria.wiki.gg/wiki/Bone_Lee_Banner","Bone Lee Banner",1
2905,"https://terraria.wiki.gg/wiki/Clinger_Banner","Clinger Banner",1
2906,"https://terraria.wiki.gg/wiki/Cochineal_Beetle_Banner","Cochineal Beetle Banner",1
2907,"https://terraria.wiki.gg/wiki/Corrupt_Penguin_Banner","Corrupt Penguin Banner",1
2908,"https://terraria.wiki.gg/wiki/Corrupt_Slime_Banner","Corrupt Slime Banner",1
2909,"https://terraria.wiki.gg/wiki/Corruptor_Banner","Corruptor Banner",1
2910,"https://terraria.wiki.gg/wiki/Crimslime_Banner","Crimslime Banner",1
2911,"https://terraria.wiki.gg/wiki/Cursed_Skull_Banner","Cursed Skull Banner",1
2912,"https://terraria.wiki.gg/wiki/Cyan_Beetle_Banner","Cyan Beetle Banner",1
2913,"https://terraria.wiki.gg/wiki/Devourer_Banner","Devourer Banner",1
2914,"https://terraria.wiki.gg/wiki/Diabolist_Banner","Diabolist Banner",1
2915,"https://terraria.wiki.gg/wiki/Doctor_Bones_Banner","Doctor Bones Banner",1
2916,"https://terraria.wiki.gg/wiki/Dungeon_Slime_Banner","Dungeon Slime Banner",1
2917,"https://terraria.wiki.gg/wiki/Dungeon_Spirit_Banner","Dungeon Spirit Banner",1
2918,"https://terraria.wiki.gg/wiki/Elf_Archer_Banner","Elf Archer Banner",1
2919,"https://terraria.wiki.gg/wiki/Elf_Copter_Banner","Elf Copter Banner",1
2920,"https://terraria.wiki.gg/wiki/Eyezor_Banner","Eyezor Banner",1
2921,"https://terraria.wiki.gg/wiki/Flocko_Banner","Flocko Banner",1
2922,"https://terraria.wiki.gg/wiki/Ghost_Banner","Ghost Banner",1
2923,"https://terraria.wiki.gg/wiki/Giant_Bat_Banner","Giant Bat Banner",1
2924,"https://terraria.wiki.gg/wiki/Giant_Cursed_Skull_Banner","Giant Cursed Skull Banner",1
2925,"https://terraria.wiki.gg/wiki/Giant_Flying_Fox_Banner","Giant Flying Fox Banner",1
2926,"https://terraria.wiki.gg/wiki/Gingerbread_Man_Banner","Gingerbread Man Banner",1
2927,"https://terraria.wiki.gg/wiki/Goblin_Archer_Banner","Goblin Archer Banner",1
2928,"https://terraria.wiki.gg/wiki/Green_Slime_Banner","Green Slime Banner",1
2929,"https://terraria.wiki.gg/wiki/Headless_Horseman_Banner","Headless Horseman Banner",1
2930,"https://terraria.wiki.gg/wiki/Hell_Armored_Bones_Banner","Hell Armored Bones Banner",1
2931,"https://terraria.wiki.gg/wiki/Hellhound_Banner","Hellhound Banner",1
2932,"https://terraria.wiki.gg/wiki/Hoppin%27_Jack_Banner","Hoppin' Jack Banner",1
2933,"https://terraria.wiki.gg/wiki/Ice_Bat_Banner","Ice Bat Banner",1
2934,"https://terraria.wiki.gg/wiki/Ice_Golem_Banner","Ice Golem Banner",1
2935,"https://terraria.wiki.gg/wiki/Ice_Slime_Banner","Ice Slime Banner",1
2936,"https://terraria.wiki.gg/wiki/Ichor_Sticker_Banner","Ichor Sticker Banner",1
2937,"https://terraria.wiki.gg/wiki/Illuminant_Bat_Banner","Illuminant Bat Banner",1
2938,"https://terraria.wiki.gg/wiki/Illuminant_Slime_Banner","Illuminant Slime Banner",1
2939,"https://terraria.wiki.gg/wiki/Jungle_Bat_Banner","Jungle Bat Banner",1
2940,"https://terraria.wiki.gg/wiki/Jungle_Slime_Banner","Jungle Slime Banner",1
2941,"https://terraria.wiki.gg/wiki/Krampus_Banner","Krampus Banner",1
2942,"https://terraria.wiki.gg/wiki/Lac_Beetle_Banner","Lac Beetle Banner",1
2943,"https://terraria.wiki.gg/wiki/Lava_Bat_Banner","Lava Bat Banner",1
2944,"https://terraria.wiki.gg/wiki/Lava_Slime_Banner","Lava Slime Banner",1
2945,"https://terraria.wiki.gg/wiki/Martian_Brainscrambler_Banner","Martian Brainscrambler Banner",1
2946,"https://terraria.wiki.gg/wiki/Martian_Drone_Banner","Martian Drone Banner",1
2947,"https://terraria.wiki.gg/wiki/Martian_Engineer_Banner","Martian Engineer Banner",1
2948,"https://terraria.wiki.gg/wiki/Martian_Gigazapper_Banner","Martian Gigazapper Banner",1
2949,"https://terraria.wiki.gg/wiki/Martian_Gray_Grunt_Banner","Martian Gray Grunt Banner",1
2950,"https://terraria.wiki.gg/wiki/Martian_Officer_Banner","Martian Officer Banner",1
2951,"https://terraria.wiki.gg/wiki/Martian_Ray_Gunner_Banner","Martian Ray Gunner Banner",1
2952,"https://terraria.wiki.gg/wiki/Martian_Scutlix_Gunner_Banner","Martian Scutlix Gunner Banner",1
2953,"https://terraria.wiki.gg/wiki/Martian_Tesla_Turret_Banner","Martian Tesla Turret Banner",1
2954,"https://terraria.wiki.gg/wiki/Mister_Stabby_Banner","Mister Stabby Banner",1
2955,"https://terraria.wiki.gg/wiki/Mother_Slime_Banner","Mother Slime Banner",1
2956,"https://terraria.wiki.gg/wiki/Necromancer_Banner","Necromancer Banner",1
2957,"https://terraria.wiki.gg/wiki/Nutcracker_Banner","Nutcracker Banner",1
2958,"https://terraria.wiki.gg/wiki/Paladin_Banner","Paladin Banner",1
2959,"https://terraria.wiki.gg/wiki/Penguin_Banner","Penguin Banner",1
2960,"https://terraria.wiki.gg/wiki/Pinky_Banner","Pinky Banner",1
2961,"https://terraria.wiki.gg/wiki/Poltergeist_Banner","Poltergeist Banner",1
2962,"https://terraria.wiki.gg/wiki/Possessed_Armor_Banner","Possessed Armor Banner",1
2963,"https://terraria.wiki.gg/wiki/Present_Mimic_Banner","Present Mimic Banner",1
2964,"https://terraria.wiki.gg/wiki/Purple_Slime_Banner","Purple Slime Banner",1
2965,"https://terraria.wiki.gg/wiki/Ragged_Caster_Banner","Ragged Caster Banner",1
2966,"https://terraria.wiki.gg/wiki/Rainbow_Slime_Banner","Rainbow Slime Banner",1
2967,"https://terraria.wiki.gg/wiki/Raven_Banner","Raven Banner",1
2968,"https://terraria.wiki.gg/wiki/Red_Slime_Banner","Red Slime Banner",1
2969,"https://terraria.wiki.gg/wiki/Rune_Wizard_Banner","Rune Wizard Banner",1
2970,"https://terraria.wiki.gg/wiki/Rusty_Armored_Bones_Banner","Rusty Armored Bones Banner",1
2971,"https://terraria.wiki.gg/wiki/Scarecrow_Banner","Scarecrow Banner",1
2972,"https://terraria.wiki.gg/wiki/Scutlix_Banner","Scutlix Banner",1
2973,"https://terraria.wiki.gg/wiki/Skeleton_Archer_Banner","Skeleton Archer Banner",1
2974,"https://terraria.wiki.gg/wiki/Skeleton_Commando_Banner","Skeleton Commando Banner",1
2975,"https://terraria.wiki.gg/wiki/Skeleton_Sniper_Banner","Skeleton Sniper Banner",1
2976,"https://terraria.wiki.gg/wiki/Slimer_Banner","Slimer Banner",1
2977,"https://terraria.wiki.gg/wiki/Snatcher_Banner","Snatcher Banner",1
2978,"https://terraria.wiki.gg/wiki/Snow_Balla_Banner","Snow Balla Banner",1
2979,"https://terraria.wiki.gg/wiki/Snowman_Gangsta_Banner","Snowman Gangsta Banner",1
2980,"https://terraria.wiki.gg/wiki/Spiked_Ice_Slime_Banner","Spiked Ice Slime Banner",1
2981,"https://terraria.wiki.gg/wiki/Spiked_Jungle_Slime_Banner","Spiked Jungle Slime Banner",1
2982,"https://terraria.wiki.gg/wiki/Splinterling_Banner","Splinterling Banner",1
2983,"https://terraria.wiki.gg/wiki/Squid_Banner","Squid Banner",1
2984,"https://terraria.wiki.gg/wiki/Tactical_Skeleton_Banner","Tactical Skeleton Banner",1
2985,"https://terraria.wiki.gg/wiki/The_Groom_Banner","The Groom Banner",1
2986,"https://terraria.wiki.gg/wiki/Tim_Banner","Tim Banner",1
2987,"https://terraria.wiki.gg/wiki/Undead_Miner_Banner","Undead Miner Banner",1
2988,"https://terraria.wiki.gg/wiki/Undead_Viking_Banner","Undead Viking Banner",1
2989,"https://terraria.wiki.gg/wiki/White_Cultist_Archer_Banner","White Cultist Archer Banner","n/a"
2990,"https://terraria.wiki.gg/wiki/White_Cultist_Caster_Banner","White Cultist Caster Banner","n/a"
2991,"https://terraria.wiki.gg/wiki/White_Cultist_Fighter_Banner","White Cultist Fighter Banner","n/a"
2992,"https://terraria.wiki.gg/wiki/Yellow_Slime_Banner","Yellow Slime Banner",1
2993,"https://terraria.wiki.gg/wiki/Yeti_Banner","Yeti Banner",1
2994,"https://terraria.wiki.gg/wiki/Zombie_Elf_Banner","Zombie Elf Banner",1
2995,"https://terraria.wiki.gg/wiki/Sparky","Sparky",1
2996,"https://terraria.wiki.gg/wiki/Vine_Rope","Vine Rope",100
2997,"https://terraria.wiki.gg/wiki/Wormhole_Potion","Wormhole Potion",20
2998,"https://terraria.wiki.gg/wiki/Summoner_Emblem","Summoner Emblem",1
2999,"https://terraria.wiki.gg/wiki/Bewitching_Table","Bewitching Table",1
3000,"https://terraria.wiki.gg/wiki/Alchemy_Table","Alchemy Table",1
3001,"https://terraria.wiki.gg/wiki/Strange_Brew","Strange Brew",30
3002,"https://terraria.wiki.gg/wiki/Spelunker_Glowstick","Spelunker Glowstick",100
3003,"https://terraria.wiki.gg/wiki/Bone_Arrow","Bone Arrow",99
3004,"https://terraria.wiki.gg/wiki/Bone_Torch","Bone Torch",100
3005,"https://terraria.wiki.gg/wiki/Vine_Rope_Coil","Vine Rope Coil",10
3006,"https://terraria.wiki.gg/wiki/Life_Drain","Life Drain",1
3007,"https://terraria.wiki.gg/wiki/Dart_Pistol","Dart Pistol",1
3008,"https://terraria.wiki.gg/wiki/Dart_Rifle","Dart Rifle",1
3009,"https://terraria.wiki.gg/wiki/Crystal_Dart","Crystal Dart",99
3010,"https://terraria.wiki.gg/wiki/Cursed_Dart","Cursed Dart",99
3011,"https://terraria.wiki.gg/wiki/Ichor_Dart","Ichor Dart",99
3012,"https://terraria.wiki.gg/wiki/Chain_Guillotines","Chain Guillotines",1
3013,"https://terraria.wiki.gg/wiki/Fetid_Baghnakhs","Fetid Baghnakhs",1
3014,"https://terraria.wiki.gg/wiki/Clinger_Staff","Clinger Staff",1
3015,"https://terraria.wiki.gg/wiki/Putrid_Scent","Putrid Scent",1
3016,"https://terraria.wiki.gg/wiki/Flesh_Knuckles","Flesh Knuckles",1
3017,"https://terraria.wiki.gg/wiki/Flower_Boots","Flower Boots",1
3018,"https://terraria.wiki.gg/wiki/Seedler","Seedler",1
3019,"https://terraria.wiki.gg/wiki/Hellwing_Bow","Hellwing Bow",1
3020,"https://terraria.wiki.gg/wiki/Tendon_Hook","Tendon Hook",1
3021,"https://terraria.wiki.gg/wiki/Thorn_Hook","Thorn Hook",1
3022,"https://terraria.wiki.gg/wiki/Illuminant_Hook","Illuminant Hook",1
3023,"https://terraria.wiki.gg/wiki/Worm_Hook","Worm Hook",1
3024,"https://terraria.wiki.gg/wiki/Skiphs%27_Blood","Skiphs' Blood",3
3025,"https://terraria.wiki.gg/wiki/Purple_Ooze_Dye","Purple Ooze Dye",3
3026,"https://terraria.wiki.gg/wiki/Reflective_Silver_Dye","Reflective Silver Dye",3
3027,"https://terraria.wiki.gg/wiki/Reflective_Gold_Dye","Reflective Gold Dye",3
3028,"https://terraria.wiki.gg/wiki/Blue_Acid_Dye","Blue Acid Dye",3
3029,"https://terraria.wiki.gg/wiki/Daedalus_Stormbow","Daedalus Stormbow",1
3030,"https://terraria.wiki.gg/wiki/Flying_Knife","Flying Knife",1
3031,"https://terraria.wiki.gg/wiki/Bottomless_Water_Bucket","Bottomless Water Bucket",1
3032,"https://terraria.wiki.gg/wiki/Super_Absorbant_Sponge","Super Absorbant Sponge",1
3033,"https://terraria.wiki.gg/wiki/Gold_Ring","Gold Ring",1
3034,"https://terraria.wiki.gg/wiki/Coin_Ring","Coin Ring",1
3035,"https://terraria.wiki.gg/wiki/Greedy_Ring","Greedy Ring",1
3036,"https://terraria.wiki.gg/wiki/Fish_Finder","Fish Finder",1
3037,"https://terraria.wiki.gg/wiki/Weather_Radio","Weather Radio",1
3038,"https://terraria.wiki.gg/wiki/Hades_Dye","Hades Dye",3
3039,"https://terraria.wiki.gg/wiki/Twilight_Dye","Twilight Dye",3
3040,"https://terraria.wiki.gg/wiki/Acid_Dye","Acid Dye",3
3041,"https://terraria.wiki.gg/wiki/Glowing_Mushroom_Dye","Glowing Mushroom Dye",3
3042,"https://terraria.wiki.gg/wiki/Phase_Dye","Phase Dye",3
3043,"https://terraria.wiki.gg/wiki/Magic_Lantern","Magic Lantern",1
3044,"https://terraria.wiki.gg/wiki/Music_Box_(Lunar_Boss)","Music Box (Lunar Boss)",1
3045,"https://terraria.wiki.gg/wiki/Rainbow_Torch","Rainbow Torch",100
3046,"https://terraria.wiki.gg/wiki/Cursed_Campfire","Cursed Campfire",1
3047,"https://terraria.wiki.gg/wiki/Demon_Campfire","Demon Campfire",1
3048,"https://terraria.wiki.gg/wiki/Frozen_Campfire","Frozen Campfire",1
3049,"https://terraria.wiki.gg/wiki/Ichor_Campfire","Ichor Campfire",1
3050,"https://terraria.wiki.gg/wiki/Rainbow_Campfire","Rainbow Campfire",1
3051,"https://terraria.wiki.gg/wiki/Crystal_Vile_Shard","Crystal Vile Shard",1
3052,"https://terraria.wiki.gg/wiki/Shadowflame_Bow","Shadowflame Bow",1
3053,"https://terraria.wiki.gg/wiki/Shadowflame_Hex_Doll","Shadowflame Hex Doll",1
3054,"https://terraria.wiki.gg/wiki/Shadowflame_Knife","Shadowflame Knife",1
3055,"https://terraria.wiki.gg/wiki/Acorns","Acorns",1
3056,"https://terraria.wiki.gg/wiki/Cold_Snap","Cold Snap",1
3057,"https://terraria.wiki.gg/wiki/Cursed_Saint","Cursed Saint",1
3058,"https://terraria.wiki.gg/wiki/Snowfellas","Snowfellas",1
3059,"https://terraria.wiki.gg/wiki/The_Season","The Season",1
3060,"https://terraria.wiki.gg/wiki/Bone_Rattle","Bone Rattle",1
3061,"https://terraria.wiki.gg/wiki/Architect_Gizmo_Pack","Architect Gizmo Pack",1
3062,"https://terraria.wiki.gg/wiki/Crimson_Heart_(item)","Crimson Heart",1
3063,"https://terraria.wiki.gg/wiki/Meowmere","Meowmere",1
3064,"https://terraria.wiki.gg/wiki/Enchanted_Sundial","Enchanted Sundial",1
3065,"https://terraria.wiki.gg/wiki/Star_Wrath","Star Wrath",1
3066,"https://terraria.wiki.gg/wiki/Smooth_Marble_Block","Smooth Marble Block",100
3067,"https://terraria.wiki.gg/wiki/Hellstone_Brick_Wall","Hellstone Brick Wall",400
3068,"https://terraria.wiki.gg/wiki/Guide_to_Plant_Fiber_Cordage","Guide to Plant Fiber Cordage",1
3069,"https://terraria.wiki.gg/wiki/Wand_of_Sparking","Wand of Sparking",1
3070,"https://terraria.wiki.gg/wiki/Gold_Bird_Cage","Gold Bird Cage",1
3071,"https://terraria.wiki.gg/wiki/Gold_Bunny_Cage","Gold Bunny Cage",1
3072,"https://terraria.wiki.gg/wiki/Gold_Butterfly_Jar","Gold Butterfly Jar",1
3073,"https://terraria.wiki.gg/wiki/Gold_Frog_Cage","Gold Frog Cage",1
3074,"https://terraria.wiki.gg/wiki/Gold_Grasshopper_Cage","Gold Grasshopper Cage",1
3075,"https://terraria.wiki.gg/wiki/Gold_Mouse_Cage","Gold Mouse Cage",1
3076,"https://terraria.wiki.gg/wiki/Gold_Worm_Cage","Gold Worm Cage",1
3077,"https://terraria.wiki.gg/wiki/Silk_Rope","Silk Rope",100
3078,"https://terraria.wiki.gg/wiki/Web_Rope","Web Rope",100
3079,"https://terraria.wiki.gg/wiki/Silk_Rope_Coil","Silk Rope Coil",10
3080,"https://terraria.wiki.gg/wiki/Web_Rope_Coil","Web Rope Coil",10
3081,"https://terraria.wiki.gg/wiki/Marble_Block","Marble Block",100
3082,"https://terraria.wiki.gg/wiki/Marble_Wall","Marble Wall",400
3083,"https://terraria.wiki.gg/wiki/Smooth_Marble_Wall","Smooth Marble Wall",400
3084,"https://terraria.wiki.gg/wiki/Radar","Radar",1
3085,"https://terraria.wiki.gg/wiki/Golden_Lock_Box","Golden Lock Box",5
3086,"https://terraria.wiki.gg/wiki/Granite_Block","Granite Block",100
3087,"https://terraria.wiki.gg/wiki/Smooth_Granite_Block","Smooth Granite Block",100
3088,"https://terraria.wiki.gg/wiki/Granite_Wall","Granite Wall",400
3089,"https://terraria.wiki.gg/wiki/Smooth_Granite_Wall","Smooth Granite Wall",400
3090,"https://terraria.wiki.gg/wiki/Royal_Gel","Royal Gel",1
3091,"https://terraria.wiki.gg/wiki/Key_of_Night","Key of Night",1
3092,"https://terraria.wiki.gg/wiki/Key_of_Light","Key of Light",1
3093,"https://terraria.wiki.gg/wiki/Herb_Bag","Herb Bag",2
3094,"https://terraria.wiki.gg/wiki/Javelin","Javelin",99
3095,"https://terraria.wiki.gg/wiki/Tally_Counter","Tally Counter",1
3096,"https://terraria.wiki.gg/wiki/Sextant","Sextant",1
3097,"https://terraria.wiki.gg/wiki/Shield_of_Cthulhu","Shield of Cthulhu",1
3098,"https://terraria.wiki.gg/wiki/Butcher%27s_Chainsaw","Butcher's Chainsaw",1
3099,"https://terraria.wiki.gg/wiki/Stopwatch","Stopwatch",1
3100,"https://terraria.wiki.gg/wiki/Meteorite_Brick","Meteorite Brick",100
3101,"https://terraria.wiki.gg/wiki/Meteorite_Brick_Wall","Meteorite Brick Wall",400
3102,"https://terraria.wiki.gg/wiki/Metal_Detector","Metal Detector",1
3103,"https://terraria.wiki.gg/wiki/Endless_Quiver","Endless Quiver",1
3104,"https://terraria.wiki.gg/wiki/Endless_Musket_Pouch","Endless Musket Pouch",1
3105,"https://terraria.wiki.gg/wiki/Toxic_Flask","Toxic Flask",1
3106,"https://terraria.wiki.gg/wiki/Psycho_Knife","Psycho Knife",1
3107,"https://terraria.wiki.gg/wiki/Nail_Gun","Nail Gun",1
3108,"https://terraria.wiki.gg/wiki/Nail","Nail",99
3109,"https://terraria.wiki.gg/wiki/Night_Vision_Helmet","Night Vision Helmet",1
3110,"https://terraria.wiki.gg/wiki/Celestial_Shell","Celestial Shell",1
3111,"https://terraria.wiki.gg/wiki/Pink_Gel","Pink Gel",5
3112,"https://terraria.wiki.gg/wiki/Bouncy_Glowstick","Bouncy Glowstick",100
3113,"https://terraria.wiki.gg/wiki/Pink_Slime_Block","Pink Slime Block",100
3114,"https://terraria.wiki.gg/wiki/Pink_Torch","Pink Torch",100
3115,"https://terraria.wiki.gg/wiki/Bouncy_Bomb","Bouncy Bomb",99
3116,"https://terraria.wiki.gg/wiki/Bouncy_Grenade","Bouncy Grenade",99
3117,"https://terraria.wiki.gg/wiki/Peace_Candle","Peace Candle",1
3118,"https://terraria.wiki.gg/wiki/Lifeform_Analyzer","Lifeform Analyzer",1
3119,"https://terraria.wiki.gg/wiki/DPS_Meter","DPS Meter",1
3120,"https://terraria.wiki.gg/wiki/Fisherman%27s_Pocket_Guide","Fisherman's Pocket Guide",1
3121,"https://terraria.wiki.gg/wiki/Goblin_Tech","Goblin Tech",1
3122,"https://terraria.wiki.gg/wiki/R.E.K._3000","R.E.K. 3000",1
3123,"https://terraria.wiki.gg/wiki/PDA","PDA",1
3124,"https://terraria.wiki.gg/wiki/Cell_Phone","Cell Phone",1
3125,"https://terraria.wiki.gg/wiki/Granite_Chest","Granite Chest",1
3126,"https://terraria.wiki.gg/wiki/Meteorite_Clock","Meteorite Clock",1
3127,"https://terraria.wiki.gg/wiki/Marble_Clock","Marble Clock",1
3128,"https://terraria.wiki.gg/wiki/Granite_Clock","Granite Clock",1
3129,"https://terraria.wiki.gg/wiki/Meteorite_Door","Meteorite Door",1
3130,"https://terraria.wiki.gg/wiki/Marble_Door","Marble Door",1
3131,"https://terraria.wiki.gg/wiki/Granite_Door","Granite Door",1
3132,"https://terraria.wiki.gg/wiki/Meteorite_Dresser","Meteorite Dresser",1
3133,"https://terraria.wiki.gg/wiki/Marble_Dresser","Marble Dresser",1
3134,"https://terraria.wiki.gg/wiki/Granite_Dresser","Granite Dresser",1
